gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
638127113	603	100	23	307	42	237	8.6e-14	51.2	pfam00664	ABC_membrane	275
638127113	603	100	399	527	1	118	3.9e-21	75.3	pfam00005	ABC_tran	118
638127115	466	100	66	235	3	160	5.4e-21	75.1	pfam04055	Radical_SAM	166
638127115	466	100	315	426	10	118	1.2e-16	60.6	pfam06969	HemN_C	118
638127116	396	100	266	372	59	143	2.2e-05	23.8	pfam04101	Glyco_tran_28_C	167
638127117	410	100	25	117	2	90	1.9e-17	62.2	pfam00355	Rieske	97
638127119	683	100	3	177	2	173	1.2e-38	132.4	pfam00857	Isochorismatase	174
638127119	683	100	211	669	1	462	3.4e-124	414.3	pfam00171	Aldedh	462
638127120	382	100	29	369	2	346	1.6e-70	237.5	pfam00180	Iso_dh	347
638127123	399	100	193	362	3	159	2.5e-26	91.8	pfam00534	Glycos_transf_1	172
638127124	235	100	9	200	1	160	1.7e-15	56.9	pfam02348	CTP_transf_3	217
638127127	348	100	37	276	2	235	1.4e-68	230.3	pfam03102	NeuB	241
638127127	348	100	290	348	2	62	4.5e-10	39.4	pfam08666	SAF	63
638127131	274	100	1	263	13	255	4.6e-52	176.6	pfam00459	Inositol_P	272
638127132	241	100	24	165	3	154	4.2e-13	49.3	pfam01590	GAF	154
638127135	393	100	4	384	2	388	4.1e-108	361	pfam00871	Acetate_kinase	388
638127136	469	100	12	125	16	110	2.7e-13	49	pfam01575	MaoC_dehydratas	123
638127136	469	100	233	456	100	318	1.8e-47	161.6	pfam01515	PTA_PTB	319
638127137	258	100	19	181	13	166	1.5e-07	31.2	pfam00106	adh_short	167
638127138	585	100	10	55	4	46	3.0e-19	67.9	pfam12551	PHBC_N	46
638127138	585	100	93	263	2	172	6.8e-54	181.5	pfam07167	PhaC_N	172
638127138	585	100	268	508	22	217	1.8e-08	33.8	pfam00561	Abhydrolase_1	231
638127139	287	100	58	257	3	207	1.0e-53	181.4	pfam00924	MS_channel	207
638127140	272	100	98	210	19	122	2.1e-04	20.8	pfam04254	DUF432	123
638127141	262	100	1	260	5	252	1.8e-65	220.4	pfam01203	GSPII_N	252
638127142	164	100	2	164	2	157	7.2e-46	155.5	pfam04612	GspM	160
638127143	424	100	28	415	17	358	1.1e-60	205.1	pfam05134	GspL	358
638127144	272	100	31	226	1	199	3.3e-47	160.6	pfam03934	GspK	280
638127145	680	100	155	444	4	277	2.5e-41	141.4	pfam00082	Peptidase_S8	307
638127146	212	100	7	26	1	20	1.8e-06	27	pfam07963	N_methyl	20
638127146	212	100	39	209	2	168	2.8e-38	130.9	pfam11612	GspJ	169
638127147	149	100	5	24	1	19	1.3e-06	27.5	pfam07963	N_methyl	20
638127147	149	100	39	130	1	80	8.0e-24	83.1	pfam02501	GSPII_IJ	81
638127148	180	100	47	166	1	111	5.7e-05	22.9	pfam12019	GspH	114
638127149	144	100	8	27	1	19	1.2e-06	27.5	pfam07963	N_methyl	20
638127149	144	100	32	141	1	108	3.8e-42	142.1	pfam08334	GSPII_G	108
638127150	404	100	70	193	2	124	1.8e-31	108.3	pfam00482	GSPII_F	124
638127150	404	100	273	395	1	124	4.2e-27	94.2	pfam00482	GSPII_F	124
638127151	159	100	54	154	2	97	3.8e-16	58.9	pfam02517	Abi	99
638127152	972	100	330	505	2	177	5.8e-15	55.1	pfam00092	VWA	179
638127152	972	100	515	699	19	178	2.3e-07	30.1	pfam09315	DUF1973	179
638127155	352	100	56	92	5	38	9.2e-09	34.4	pfam07676	PD40	39
638127155	352	100	100	137	3	34	1.5e-04	20.9	pfam07676	PD40	39
638127155	352	100	251	281	13	30	1.1e-02	15	pfam07676	PD40	39
638127157	515	100	5	99	31	106	1.2e-05	25	pfam05157	GSPII_E_N	109
638127157	515	100	130	408	2	281	5.8e-87	290.8	pfam00437	GSPII_E	282
638127159	673	100	135	195	1	79	5.9e-09	35.7	pfam03958	Secretin_N	83
638127159	673	100	198	264	2	80	1.1e-10	41.2	pfam03958	Secretin_N	83
638127159	673	100	268	342	2	83	4.3e-14	52.1	pfam03958	Secretin_N	83
638127159	673	100	432	594	1	166	3.6e-45	153	pfam00263	Secretin	166
638127162	301	100	91	291	1	227	7.3e-17	61.3	pfam00561	Abhydrolase_1	231
638127163	402	100	324	381	3	56	4.1e-08	32.1	pfam00196	GerE	58
638127165	826	100	204	375	13	161	2.9e-17	62.2	pfam02687	FtsX	175
638127165	826	100	651	817	17	175	5.5e-17	61.3	pfam02687	FtsX	175
638127166	219	100	44	167	1	117	8.5e-24	83.8	pfam00005	ABC_tran	118
638127167	204	100	26	196	1	234	5.9e-17	62	pfam00657	Lipase_GDSL	235
638127168	344	100	13	313	1	300	3.9e-120	400	pfam04381	RdgC	301
638127169	150	100	3	148	2	144	1.4e-47	160.6	pfam03073	TspO_MBR	144
638127170	505	100	9	286	2	271	1.4e-106	355.2	pfam05681	Fumerase	271
638127170	505	100	288	492	1	205	4.1e-89	296.8	pfam05683	Fumerase_C	206
638127171	263	100	72	187	2	128	2.7e-23	81.9	pfam09955	DUF2189	128
638127172	410	100	149	335	1	192	2.2e-30	105.1	pfam08668	HDOD	196
638127173	156	100	1	137	8	95	1.6e-14	53.3	pfam00254	FKBP_C	96
638127174	112	100	4	104	11	109	3.3e-07	29.4	pfam01740	STAS	117
638127175	69	100	4	69	1	65	1.7e-34	117.3	pfam07311	DUF1458	66
638127176	201	100	31	178	3	173	2.4e-24	85.8	pfam00857	Isochorismatase	174
638127177	166	100	16	163	1	138	7.2e-43	145	pfam03843	Slp	160
638127178	181	100	13	181	1	158	1.2e-49	167	pfam03843	Slp	160
638127179	210	100	37	188	1	144	3.7e-51	172.5	pfam00484	Pro_CA	144
638127180	254	100	4	201	1	135	3.1e-19	68.7	pfam01656	CbiA	194
638127181	307	100	8	243	4	225	2.7e-28	98.7	pfam05235	CHAD	228
638127182	672	100	62	199	1	118	1.3e-16	60.6	pfam00005	ABC_tran	118
638127182	672	100	373	480	1	118	7.1e-17	61.5	pfam00005	ABC_tran	118
638127183	369	100	119	302	1	188	1.2e-25	89.6	pfam00033	Cytochrom_B_N	188
638127184	826	100	7	32	1	24	2.7e-04	20.3	pfam10518	TAT_signal	26
638127184	826	100	51	105	3	53	3.1e-15	55.4	pfam04879	Molybdop_Fe4S4	55
638127184	826	100	108	563	1	417	3.1e-28	98.3	pfam00384	Molybdopterin	432
638127184	826	100	708	820	27	105	7.3e-15	54.4	pfam01568	Molydop_binding	109
638127185	248	100	85	108	2	22	7.0e-08	31.4	pfam00037	Fer4	24
638127186	277	100	42	179	28	127	1.0e-10	41.2	pfam02613	Nitrate_red_del	136
638127187	480	100	14	126	1	111	1.7e-28	98.5	pfam00072	Response_reg	112
638127187	480	100	309	431	2	117	7.2e-19	67.7	pfam01966	HD	118
638127188	629	100	19	209	3	185	1.2e-41	142.2	pfam11845	DUF3365	185
638127188	629	100	290	356	2	68	8.7e-19	66.9	pfam00512	HisKA	68
638127188	629	100	403	518	2	110	1.3e-29	101.7	pfam02518	HATPase_c	111
638127190	128	100	2	126	3	121	1.4e-21	76	pfam01124	MAPEG	123
638127191	291	100	51	147	1	95	1.6e-25	89	pfam08241	Methyltransf_11	95
638127192	253	100	38	245	1	226	1.5e-09	37.4	pfam00561	Abhydrolase_1	231
638127193	391	100	43	385	2	363	2.8e-58	197.3	pfam00155	Aminotran_1_2	363
638127194	337	100	58	220	4	164	7.6e-18	64.9	pfam04055	Radical_SAM	166
638127194	337	100	231	323	1	90	6.2e-29	99.3	pfam06968	BATS	92
638127195	262	100	145	238	39	124	2.3e-08	33.5	pfam00156	Pribosyltran	125
638127196	293	100	27	286	2	254	2.8e-41	141.1	pfam01040	UbiA	258
638127197	182	100	5	181	16	162	5.6e-30	103.6	pfam04345	Chor_lyase	168
638127198	705	100	74	146	3	74	3.4e-06	26.4	pfam01336	tRNA_anti	76
638127198	705	100	283	451	17	163	1.9e-17	62.9	pfam00270	DEAD	167
638127198	705	100	523	601	6	77	7.3e-13	47.8	pfam00271	Helicase_C	78
638127199	127	100	8	126	2	120	3.2e-43	146	pfam01042	Ribonuc_L-PSP	121
638127200	730	100	63	162	1	118	1.4e-11	44.2	pfam01966	HD	118
638127200	730	100	253	363	1	111	4.4e-36	123	pfam04607	RelA_SpoT	112
638127200	730	100	406	465	1	60	1.6e-19	69.1	pfam02824	TGS	60
638127200	730	100	654	718	1	62	5.4e-05	22.2	pfam01842	ACT	66
638127201	107	100	7	62	1	53	1.7e-16	59.3	pfam01192	RNA_pol_Rpb6	57
638127202	203	100	2	183	3	182	3.5e-58	195.7	pfam00625	Guanylate_kin	183
638127203	288	100	2	156	2	158	6.4e-45	152.6	pfam03755	YicC_N	159
638127203	288	100	203	288	1	87	7.8e-36	121.4	pfam08340	DUF1732	87
638127204	238	100	10	141	1	129	2.3e-25	89.1	pfam01138	RNase_PH	132
638127204	238	100	157	224	2	66	7.8e-10	38.2	pfam03725	RNase_PH_C	68
638127205	203	100	4	194	1	188	1.8e-61	206.4	pfam01725	Ham1p_like	189
638127206	398	100	15	199	3	157	1.4e-17	64	pfam04055	Radical_SAM	166
638127206	398	100	269	388	1	117	1.1e-20	73.5	pfam06969	HemN_C	118
638127209	802	100	370	527	1	161	1.3e-45	154.6	pfam00990	GGDEF	161
638127209	802	100	546	782	3	236	1.0e-69	234.3	pfam00563	EAL	236
638127211	467	100	57	447	2	435	1.4e-82	277.6	pfam01425	Amidase	435
638127212	421	100	30	133	1	85	3.1e-16	58.4	pfam00355	Rieske	97
638127212	421	100	138	395	4	239	1.3e-79	266.5	pfam11723	Aromatic_hydrox	240
638127214	278	100	56	270	2	229	2.4e-26	92.3	pfam00561	Abhydrolase_1	231
638127215	211	100	5	98	1	91	1.2e-10	40.6	pfam01521	Fe-S_biosyn	91
638127215	211	100	116	185	1	61	3.3e-09	36	pfam01106	NifU	68
638127216	291	100	141	258	1	128	6.8e-22	77.5	pfam00903	Glyoxalase	128
638127217	352	100	22	98	4	76	1.9e-14	52.8	pfam00111	Fer2	77
638127217	352	100	120	216	2	97	3.9e-23	81.1	pfam00970	FAD_binding_6	99
638127217	352	100	225	330	1	108	2.5e-13	50.2	pfam00175	NAD_binding_1	109
638127218	260	100	55	260	2	216	3.3e-19	68.8	pfam01557	FAA_hydrolase	217
638127219	300	100	4	119	2	116	2.7e-15	56.4	pfam01118	Semialdhyde_dh	121
638127219	300	100	129	266	1	137	1.7e-67	225.1	pfam09290	AcetDehyd-dimer	137
638127220	342	100	15	248	1	237	2.6e-58	197.1	pfam00682	HMGL-like	237
638127220	342	100	272	337	2	65	5.4e-32	108.6	pfam07836	DmpG_comm	66
638127221	202	100	2	199	2	188	8.6e-37	126.2	pfam02525	Flavodoxin_2	196
638127222	248	100	5	160	2	146	7.8e-32	109.5	pfam08534	Redoxin	146
638127222	248	100	173	231	1	60	1.0e-14	53.9	pfam00462	Glutaredoxin	60
638127223	421	100	31	418	11	366	5.3e-75	252.3	pfam07044	DUF1329	367
638127225	792	100	42	409	18	313	7.6e-08	31.1	pfam03176	MMPL	333
638127225	792	100	469	782	59	302	4.6e-22	77.8	pfam03176	MMPL	333
638127226	371	100	147	158	2	10	4.0e-01	10.4	pfam02012	BNR	12
638127226	371	100	191	202	3	12	2.8e+00	7.8	pfam02012	BNR	12
638127226	371	100	232	243	2	11	1.2e-01	11.9	pfam02012	BNR	12
638127226	371	100	273	284	2	11	8.5e-02	12.4	pfam02012	BNR	12
638127227	200	100	82	163	36	79	2.3e-05	23.6	pfam01638	HxlR	91
638127229	499	100	19	271	9	219	7.2e-17	60.5	pfam01039	Carboxyl_trans	493
638127229	499	100	271	489	3	233	5.7e-26	90.8	pfam06833	MdcE	234
638127230	325	100	28	135	1	61	3.0e-12	45.9	pfam08240	ADH_N	109
638127230	325	100	152	277	1	108	2.1e-29	101.3	pfam00107	ADH_zinc_N	130
638127231	292	100	8	274	6	244	1.7e-27	95.9	pfam00483	NTP_transferase	248
638127232	1295	100	259	391	2	96	4.7e-25	87.3	pfam00586	AIRS	96
638127232	1295	100	429	589	2	149	1.2e-27	96.4	pfam02769	AIRS_C	151
638127232	1295	100	820	967	4	145	5.1e-25	87.9	pfam02769	AIRS_C	151
638127233	346	100	206	346	189	299	4.8e-08	31.8	pfam06804	Lipoprotein_18	303
638127234	290	100	1	288	1	288	5.3e-103	343.2	pfam00701	DHDPS	289
638127236	203	100	38	133	2	95	8.0e-22	76.7	pfam04519	DUF583	95
638127237	183	100	12	69	2	44	4.8e-07	28.8	pfam01842	ACT	66
638127237	183	100	99	168	4	35	1.2e-05	24.3	pfam01842	ACT	66
638127238	156	100	6	135	1	122	2.3e-35	120.6	pfam00578	AhpC-TSA	124
638127239	450	100	237	449	2	193	6.4e-51	172.2	pfam02562	PhoH	205
638127240	359	100	17	346	3	326	5.1e-69	232.4	pfam01594	UPF0118	327
638127241	500	100	57	272	3	224	8.0e-39	133.1	pfam01435	Peptidase_M48	225
638127242	291	100	2	253	1	292	8.8e-65	218.6	pfam09712	PHA_synth_III_E	293
638127243	363	100	110	345	23	223	5.1e-11	42.2	pfam00561	Abhydrolase_1	231
638127244	248	100	4	173	2	167	1.4e-42	145.1	pfam00106	adh_short	167
638127245	177	100	7	70	1	63	1.1e-30	104.7	pfam07879	PHB_acc_N	64
638127245	177	100	72	112	1	41	1.6e-15	56.2	pfam05233	PHB_acc	41
638127246	275	100	15	212	1	196	4.6e-47	159.5	pfam08668	HDOD	196
638127247	450	100	9	145	5	137	3.0e-25	88.5	pfam04715	Anth_synt_I_N	140
638127247	450	100	183	437	2	257	6.2e-93	310.5	pfam00425	Chorismate_bind	257
638127248	581	100	67	502	4	418	2.3e-104	348.7	pfam00501	AMP-binding	418
638127249	346	100	12	208	1	202	4.5e-17	62.3	pfam01734	Patatin	204
638127250	250	100	9	242	1	234	7.6e-102	339	pfam01709	DUF28	234
638127251	165	100	4	150	1	149	4.8e-50	168.9	pfam02075	RuvC	149
638127252	208	100	1	62	1	61	3.1e-17	61.8	pfam01330	RuvA_N	61
638127252	208	100	161	206	3	45	2.4e-14	52.9	pfam07499	RuvA_C	47
638127254	738	100	205	371	14	164	4.7e-10	38.8	pfam00270	DEAD	167
638127254	738	100	506	593	34	77	9.9e-05	21.8	pfam00271	Helicase_C	78
638127255	223	100	28	162	3	131	7.2e-38	129.1	pfam12339	DNAJ_related	132
638127255	223	100	171	223	6	56	2.8e-09	36.2	pfam00226	DnaJ	64
638127256	437	100	20	437	15	427	2.8e-49	167.3	pfam03349	Toluene_X	427
638127258	213	100	138	207	1	70	6.3e-23	79.8	pfam01206	SirA	70
638127259	408	100	30	405	54	379	1.1e-14	54	pfam02530	Porin_2	402
638127260	349	100	56	343	2	265	3.4e-100	334.2	pfam11376	DUF3179	266
638127262	443	100	171	239	2	67	2.8e-06	27.1	pfam00672	HAMP	70
638127262	443	100	337	443	4	108	4.3e-16	58.3	pfam02518	HATPase_c	111
638127263	226	100	3	113	1	111	7.9e-28	96.3	pfam00072	Response_reg	112
638127263	226	100	145	220	2	77	4.7e-21	74.1	pfam00486	Trans_reg_C	77
638127268	330	100	83	311	20	224	1.3e-16	60.5	pfam00561	Abhydrolase_1	231
638127269	419	100	8	124	3	113	1.5e-16	59.9	pfam00989	PAS	113
638127269	419	100	135	246	3	113	4.5e-16	58.3	pfam00989	PAS	113
638127269	419	100	260	413	1	161	4.7e-45	152.7	pfam00990	GGDEF	161
638127270	563	100	31	171	9	142	8.6e-26	89.9	pfam01257	Complex1_24kDa	145
638127270	563	100	212	375	2	149	1.3e-41	141.5	pfam01512	Complex1_51K	151
638127270	563	100	397	448	2	58	1.6e-09	37.1	pfam10531	SLBB	59
638127270	563	100	486	521	2	35	9.4e-15	53.1	pfam10589	NADH_4Fe-4S	46
638127271	927	100	14	79	2	52	8.8e-08	31.5	pfam00111	Fer2	77
638127271	927	100	221	275	2	54	3.5e-18	64.8	pfam04879	Molybdop_Fe4S4	55
638127271	927	100	278	718	1	431	2.2e-90	303.1	pfam00384	Molybdopterin	432
638127271	927	100	801	907	2	109	2.0e-27	94.8	pfam01568	Molydop_binding	109
638127272	588	100	68	581	2	510	0.0e+00	511.5	pfam01019	G_glu_transpept	510
638127273	312	100	5	127	1	126	6.7e-16	58.1	pfam00903	Glyoxalase	128
638127273	312	100	153	272	1	128	5.4e-14	51.9	pfam00903	Glyoxalase	128
638127275	598	100	1	83	2	81	6.8e-30	102.5	pfam03979	Sigma70_r1_1	82
638127275	598	100	97	133	1	35	6.1e-16	57.5	pfam00140	Sigma70_r1_2	37
638127275	598	100	139	333	1	211	1.3e-57	194.5	pfam04546	Sigma70_ner	211
638127275	598	100	364	434	1	71	4.4e-23	80.3	pfam04542	Sigma70_r2	71
638127275	598	100	443	520	1	77	8.5e-31	105.3	pfam04539	Sigma70_r3	78
638127275	598	100	532	585	1	50	5.7e-20	70	pfam04545	Sigma70_r4	50
638127276	617	100	5	102	2	95	1.1e-37	127.2	pfam01807	zf-CHC2	98
638127276	617	100	123	247	1	127	1.8e-41	140.7	pfam08275	Toprim_N	128
638127276	617	100	254	333	3	92	1.1e-10	41.1	pfam01751	Toprim	96
638127276	617	100	364	422	1	57	6.6e-13	48.1	pfam10410	DnaB_bind	59
638127276	617	100	461	569	1	109	2.4e-23	82.4	pfam08278	DnaG_DnaB_bind	127
638127277	152	100	8	150	1	143	1.0e-54	183.9	pfam09424	YqeY	143
638127278	71	100	2	59	2	57	2.0e-25	87.7	pfam01165	Ribosomal_S21	57
638127279	339	100	23	305	2	268	4.2e-102	340.9	pfam00814	Peptidase_M22	268
638127280	203	100	14	191	1	177	1.9e-53	180.3	pfam02660	DUF205	178
638127281	118	100	4	114	1	113	2.6e-31	107.7	pfam02152	FolB	113
638127282	162	100	5	128	1	127	1.4e-33	115	pfam01288	HPPK	127
638127283	403	100	84	331	2	250	6.7e-56	189.2	pfam02636	DUF185	250
638127285	227	100	19	220	19	205	2.3e-54	183.5	pfam04493	Endonuclease_5	206
638127287	583	100	16	102	16	74	1.3e-06	27.6	pfam07885	Ion_trans_2	79
638127287	583	100	126	247	1	116	1.1e-16	60.6	pfam02254	TrkA_N	116
638127287	583	100	290	400	2	108	1.1e-17	63.7	pfam02254	TrkA_N	116
638127288	216	100	103	196	1	89	4.4e-18	65.1	pfam00691	OmpA	97
638127289	342	100	5	82	3	76	2.3e-14	52.5	pfam00111	Fer2	77
638127289	342	100	104	199	2	98	5.8e-19	67.7	pfam00970	FAD_binding_6	99
638127289	342	100	209	315	1	108	8.3e-19	67.8	pfam00175	NAD_binding_1	109
638127290	488	100	10	434	1	407	0.0e+00	552.7	pfam01977	UbiD	407
638127291	157	100	10	88	7	62	1.2e-06	28	pfam01797	Transposase_17	121
638127292	679	100	222	677	2	457	0.0e+00	515.2	pfam01432	Peptidase_M3	458
638127293	451	100	6	309	1	200	4.1e-53	179.6	pfam07992	Pyr_redox_2	202
638127293	451	100	168	249	1	77	1.2e-16	60.5	pfam00070	Pyr_redox	81
638127293	451	100	339	450	1	109	1.3e-33	114.9	pfam02852	Pyr_redox_dim	110
638127294	274	100	61	132	6	60	1.8e-07	30.5	pfam12146	Hydrolase_4	79
638127295	69	100	4	69	1	66	5.0e-29	99.5	pfam00313	CSD	67
638127296	158	100	2	151	1	142	6.7e-60	200.7	pfam01878	DUF55	143
638127297	209	100	12	196	2	186	2.5e-36	124.8	pfam01812	5-FTHF_cyc-lig	186
638127298	94	100	4	91	2	88	5.8e-26	89.9	pfam05164	ZapA	89
638127300	191	100	7	178	1	176	6.8e-40	136.5	pfam03695	UPF0149	178
638127301	437	100	1	135	2	133	3.5e-46	155.5	pfam05195	AMP_N	134
638127301	437	100	179	411	1	202	8.9e-66	221.1	pfam00557	Peptidase_M24	203
638127302	413	100	4	352	2	350	3.5e-25	88.5	pfam01494	FAD_binding_3	356
638127303	407	100	4	348	2	346	2.1e-23	82.6	pfam01494	FAD_binding_3	356
638127304	556	100	307	373	1	66	6.7e-17	60.9	pfam00512	HisKA	68
638127304	556	100	415	524	2	109	1.9e-20	72.3	pfam02518	HATPase_c	111
638127306	391	100	2	203	1	201	1.9e-80	268.7	pfam08442	ATP-grasp_2	202
638127306	391	100	264	384	1	153	1.8e-25	89	pfam00549	Ligase_CoA	153
638127307	290	100	6	99	1	96	2.5e-30	104.5	pfam02629	CoA_binding	96
638127307	290	100	151	272	1	152	5.3e-21	74.4	pfam00549	Ligase_CoA	153
638127308	541	100	4	172	3	183	2.5e-21	75.5	pfam00795	CN_hydrolase	184
638127308	541	100	262	511	2	241	3.6e-72	241.8	pfam02540	NAD_synthase	242
638127309	112	100	4	105	1	102	3.0e-43	146.1	pfam00543	P-II	102
638127311	313	100	18	64	1	48	1.8e-07	30.1	pfam01479	S4	48
638127311	313	100	91	241	1	164	2.2e-34	118.3	pfam00849	PseudoU_synth_2	164
638127312	366	100	60	233	18	184	7.5e-15	54.5	pfam01068	DNA_ligase_A_M	202
638127313	438	100	47	399	20	341	1.3e-50	172	pfam00155	Aminotran_1_2	363
638127314	260	100	110	216	135	192	2.4e-06	27.4	pfam00702	Hydrolase	192
638127315	192	100	3	190	1	202	2.9e-60	202.7	pfam08745	UPF0278	206
638127316	271	100	48	270	2	233	3.8e-75	251.6	pfam02578	Cu-oxidase_4	233
638127317	864	100	17	68	1	47	2.7e-12	46	pfam02861	Clp_N	53
638127317	864	100	93	144	2	53	6.1e-12	44.9	pfam02861	Clp_N	53
638127317	864	100	201	338	2	125	2.2e-15	56.7	pfam00004	AAA	130
638127317	864	100	595	759	1	171	9.9e-56	187.9	pfam07724	AAA_2	171
638127317	864	100	765	854	1	85	9.7e-27	92.4	pfam10431	ClpB_D2-small	89
638127320	86	100	19	73	2	54	8.0e-15	54.1	pfam01381	HTH_3	55
638127321	85	100	1	74	1	70	3.2e-14	51.9	pfam02604	PhdYeFM	75
638127322	103	100	4	92	1	87	9.5e-19	67.2	pfam05016	Plasmid_stabil	88
638127323	301	100	34	141	60	152	1.3e-07	31.1	pfam01210	NAD_Gly3P_dh_N	159
638127323	301	100	158	257	1	90	2.8e-12	46.3	pfam07479	NAD_Gly3P_dh_C	149
638127324	295	100	1	160	3	163	4.4e-47	159.6	pfam03446	NAD_binding_2	163
638127325	192	100	29	167	4	147	1.8e-29	101.8	pfam01965	DJ-1_PfpI	148
638127326	264	100	41	254	1	212	2.8e-78	261.4	pfam04748	Polysacc_deac_2	213
638127327	426	100	92	169	8	80	5.8e-11	42	pfam00595	PDZ	81
638127327	426	100	199	365	2	165	1.7e-56	189.8	pfam03572	Peptidase_S41	167
638127328	405	100	304	398	3	96	3.7e-23	81	pfam01551	Peptidase_M23	96
638127329	151	100	41	134	2	112	2.3e-16	59.8	pfam00581	Rhodanese	113
638127330	188	100	3	159	5	148	1.1e-52	177.2	pfam02556	SecB	149
638127331	332	100	3	162	4	158	2.4e-41	140.7	pfam01210	NAD_Gly3P_dh_N	159
638127331	332	100	179	322	1	148	1.1e-46	158	pfam07479	NAD_Gly3P_dh_C	149
638127332	153	100	1	141	2	142	2.1e-30	105.1	pfam00588	SpoU_methylase	142
638127333	339	100	36	285	12	314	3.0e-14	53.1	pfam01547	SBP_bac_1	314
638127334	568	100	83	275	1	170	6.9e-15	54.7	pfam00528	BPD_transp_1	185
638127334	568	100	354	554	3	171	1.8e-12	46.8	pfam00528	BPD_transp_1	185
638127335	364	100	45	252	1	211	1.2e-64	217.2	pfam01571	GCV_T	211
638127335	364	100	260	350	1	93	1.4e-17	63.2	pfam08669	GCV_T_C	95
638127336	130	100	8	129	1	121	4.8e-46	155.1	pfam01597	GCV_H	122
638127337	460	100	1	445	3	422	7.8e-115	383.6	pfam02347	GDC-P	429
638127338	166	100	19	162	2	146	5.5e-30	103.5	pfam08534	Redoxin	146
638127339	511	100	46	324	31	284	4.9e-08	31.7	pfam02347	GDC-P	429
638127340	295	100	19	141	14	123	5.8e-06	26	pfam00892	EamA	126
638127340	295	100	160	279	28	122	2.3e-07	30.5	pfam00892	EamA	126
638127341	359	100	38	73	1	39	1.8e-07	31.2	pfam08238	Sel1	39
638127341	359	100	74	109	1	39	2.7e-08	33.9	pfam08238	Sel1	39
638127341	359	100	110	145	2	38	2.2e-05	24.6	pfam08238	Sel1	39
638127341	359	100	146	181	1	39	1.4e-07	31.6	pfam08238	Sel1	39
638127341	359	100	182	217	1	39	1.5e-06	28.3	pfam08238	Sel1	39
638127341	359	100	218	253	1	39	1.8e-10	40.7	pfam08238	Sel1	39
638127341	359	100	254	289	1	38	6.2e-11	42.2	pfam08238	Sel1	39
638127341	359	100	290	325	1	39	6.6e-06	26.2	pfam08238	Sel1	39
638127343	1164	100	385	636	1	160	4.0e-09	35.9	pfam07992	Pyr_redox_2	202
638127344	65	100	1	64	2	66	4.5e-23	80.5	pfam11127	DUF2892	66
638127345	147	100	76	147	5	73	1.5e-37	126.6	pfam02560	Cyanate_lyase	73
638127346	290	100	51	169	1	117	7.4e-19	67.9	pfam00005	ABC_tran	118
638127347	279	100	106	277	1	181	1.1e-20	73.5	pfam00528	BPD_transp_1	185
638127349	193	100	5	114	1	95	4.0e-05	23.2	pfam00072	Response_reg	112
638127349	193	100	130	185	1	56	3.3e-17	61.4	pfam03861	ANTAR	56
638127350	549	100	30	499	2	467	0.0e+00	751.2	pfam01293	PEPCK_ATP	467
638127352	347	100	11	188	4	158	3.5e-35	120.6	pfam02492	cobW	173
638127353	81	100	8	76	2	67	2.3e-11	43.5	pfam00550	PP-binding	67
638127354	441	100	2	75	2	74	6.2e-16	57.4	pfam00364	Biotin_lipoyl	74
638127354	441	100	162	199	3	39	6.6e-12	44.5	pfam02817	E3_binding	39
638127354	441	100	219	441	10	228	3.9e-56	189.5	pfam00198	2-oxoacid_dh	231
638127355	669	100	21	319	2	295	1.3e-86	289.7	pfam00676	E1_dh	300
638127355	669	100	344	522	3	176	3.9e-41	140.1	pfam02779	Transket_pyr	178
638127355	669	100	535	657	2	123	2.1e-34	117.7	pfam02780	Transketolase_C	124
638127356	588	100	80	498	1	418	2.8e-97	325.3	pfam00501	AMP-binding	418
638127357	198	100	94	185	3	96	4.0e-18	65.2	pfam02517	Abi	99
638127358	225	100	46	223	2	165	6.7e-30	103.7	pfam00881	Nitroreductase	165
638127359	121	100	4	111	13	101	1.5e-10	40.6	pfam09361	Phasin_2	102
638127360	484	100	17	476	2	444	0.0e+00	545.6	pfam03972	MmgE_PrpD	445
638127361	392	100	6	388	1	371	0.0e+00	583.6	pfam04303	PrpF	371
638127362	872	100	52	534	25	465	1.4e-118	396	pfam00330	Aconitase	465
638127362	872	100	656	791	3	130	6.7e-28	97	pfam00694	Aconitase_C	131
638127363	374	100	10	355	1	356	5.0e-123	410	pfam00285	Citrate_synt	356
638127364	293	100	69	192	150	237	2.5e-14	52	pfam00463	ICL	526
638127365	328	100	30	95	2	62	2.9e-07	29.9	pfam08240	ADH_N	109
638127365	328	100	161	287	1	120	2.2e-10	39.8	pfam00107	ADH_zinc_N	130
638127366	474	100	6	325	1	201	9.7e-47	158.8	pfam07992	Pyr_redox_2	202
638127366	474	100	184	264	1	78	4.2e-15	55.5	pfam00070	Pyr_redox	81
638127366	474	100	353	462	1	110	4.3e-38	129.4	pfam02852	Pyr_redox_dim	110
638127367	422	100	3	76	2	74	9.3e-18	63.3	pfam00364	Biotin_lipoyl	74
638127367	422	100	123	159	5	37	3.2e-14	51.9	pfam02817	E3_binding	39
638127367	422	100	190	420	3	231	2.6e-83	278.5	pfam00198	2-oxoacid_dh	231
638127368	941	100	206	520	5	285	1.2e-48	165	pfam00676	E1_dh	300
638127368	941	100	594	789	3	178	3.7e-66	221.6	pfam02779	Transket_pyr	178
