gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
637865055	335	100	92	315	182	375	1.6e-08	33.8	pfam04185	Phosphoesterase	376
637865056	315	100	55	128	7	61	3.5e-10	39.2	pfam12146	Hydrolase_4	79
637865057	407	100	16	378	1	338	1.3e-26	92.9	pfam01757	Acyl_transf_3	340
637865058	367	100	184	346	10	171	3.3e-29	101.1	pfam00534	Glycos_transf_1	172
637865059	344	100	15	320	3	282	1.7e-68	230.2	pfam00248	Aldo_ket_red	284
637865060	319	100	9	68	3	60	2.5e-17	62	pfam00126	HTH_1	60
637865060	319	100	90	298	2	208	3.1e-37	127.4	pfam03466	LysR_substrate	209
637865062	150	100	43	144	10	101	7.2e-26	89.5	pfam00085	Thioredoxin	104
637865063	171	100	38	169	2	116	8.0e-16	58.1	pfam03734	YkuD	116
637865064	297	100	1	122	4	125	1.3e-16	59.8	pfam00781	DAGK_cat	129
637865066	240	100	8	76	1	69	5.0e-28	96.2	pfam10006	DUF2249	69
637865066	240	100	94	149	5	58	3.7e-07	30.1	pfam01814	Hemerythrin	59
637865066	240	100	160	215	1	59	2.1e-06	27.7	pfam01814	Hemerythrin	59
637865067	509	100	194	263	2	68	7.4e-15	54.5	pfam00672	HAMP	70
637865067	509	100	312	502	5	212	5.7e-38	130.2	pfam00015	MCPsignal	213
637865068	1067	100	6	123	2	110	1.0e-22	80	pfam00289	CPSase_L_chain	110
637865068	1067	100	128	334	1	210	5.7e-56	188.8	pfam02786	CPSase_L_D2	211
637865068	1067	100	420	540	2	121	8.3e-25	86.5	pfam02787	CPSase_L_D3	121
637865068	1067	100	551	662	3	110	4.8e-23	81	pfam00289	CPSase_L_chain	110
637865068	1067	100	667	870	1	210	2.6e-32	111.5	pfam02786	CPSase_L_D2	211
637865068	1067	100	948	1034	2	95	2.4e-16	59.1	pfam02142	MGS	95
637865069	278	100	8	127	9	109	3.0e-17	62.6	pfam00581	Rhodanese	113
637865069	278	100	155	271	3	112	6.2e-09	35.8	pfam00581	Rhodanese	113
637865071	612	100	421	499	2	81	2.4e-06	27.1	pfam02494	HYR	81
637865072	129	100	13	122	1	111	5.4e-10	38.9	pfam00072	Response_reg	112
637865074	350	100	292	316	4	25	1.1e-03	18.5	pfam02985	HEAT	31
637865075	479	100	60	121	1	48	4.5e-14	52.1	pfam00535	Glycos_transf_2	169
637865075	479	100	123	265	45	122	5.9e-10	38.7	pfam00535	Glycos_transf_2	169
637865076	378	100	77	274	2	178	3.7e-32	111.3	pfam01145	Band_7	179
637865077	313	100	24	225	2	177	1.0e-31	109.9	pfam01145	Band_7	179
637865078	1748	100	259	561	13	294	7.9e-32	110.2	pfam00082	Peptidase_S8	307
637865078	1748	100	1136	1246	2	98	9.1e-07	28.5	pfam07705	CARDB	101
637865078	1748	100	1254	1365	2	100	2.9e-12	46.2	pfam07705	CARDB	101
637865078	1748	100	1507	1617	2	99	9.4e-11	41.3	pfam07705	CARDB	101
637865078	1748	100	1624	1734	2	99	2.5e-15	56	pfam07705	CARDB	101
637865080	265	100	16	70	2	54	3.2e-10	39.3	pfam01381	HTH_3	55
637865081	336	100	27	129	1	108	1.2e-10	40.8	pfam08240	ADH_N	109
637865081	336	100	171	300	1	129	1.6e-21	75.9	pfam00107	ADH_zinc_N	130
637865083	1088	100	75	177	5	107	3.1e-11	42.9	pfam08448	PAS_4	110
637865083	1088	100	183	294	2	113	1.6e-24	85.5	pfam00989	PAS	113
637865083	1088	100	322	439	1	110	8.8e-09	35	pfam08448	PAS_4	110
637865083	1088	100	479	566	2	89	4.7e-13	48.7	pfam08447	PAS_3	91
637865083	1088	100	590	710	2	110	2.9e-05	23.7	pfam08448	PAS_4	110
637865083	1088	100	728	794	2	67	5.1e-13	48.4	pfam00512	HisKA	68
637865083	1088	100	840	952	1	110	3.0e-28	97.4	pfam02518	HATPase_c	111
637865083	1088	100	976	1088	1	108	3.3e-20	71.8	pfam00072	Response_reg	112
637865086	401	100	184	251	2	65	2.4e-08	33.5	pfam00512	HisKA	68
637865086	401	100	292	400	2	110	7.6e-28	96.1	pfam02518	HATPase_c	111
637865087	397	100	31	397	2	347	7.3e-101	337.2	pfam05987	DUF898	347
637865088	383	100	143	335	28	225	4.4e-28	98	pfam01435	Peptidase_M48	225
637865089	103	100	37	90	1	34	6.8e-06	25.5	pfam01381	HTH_3	55
637865090	93	100	1	81	16	90	4.6e-16	58.2	pfam05973	Gp49	91
637865098	305	100	171	277	1	99	6.3e-27	93.2	pfam04471	Mrr_cat	100
637865105	325	100	69	311	2	239	5.9e-61	205.5	pfam06067	DUF932	239
637865106	260	100	5	155	3	138	1.0e-04	21.7	pfam04098	Rad52_Rad22	154
637865112	363	100	53	102	8	51	3.4e-08	32.7	pfam01844	HNH	52
637865115	275	100	80	249	2	171	3.0e-39	134.1	pfam00589	Phage_integrase	173
637865117	326	100	76	311	6	218	7.8e-34	116.6	pfam01075	Glyco_transf_9	247
637865118	216	100	10	121	2	99	4.5e-17	61.9	pfam01066	CDP-OH_P_transf	102
637865119	433	100	49	80	1	32	4.1e-05	22.8	pfam07719	TPR_2	34
637865119	433	100	119	142	5	25	8.0e-03	16.2	pfam07721	TPR_4	26
637865119	433	100	234	426	9	213	5.3e-24	84.4	pfam01987	DUF124	215
637865120	209	100	84	193	3	110	1.7e-27	94.9	pfam01464	SLT	121
637865121	535	100	11	388	1	421	2.1e-92	309.8	pfam00890	FAD_binding_2	421
637865121	535	100	437	534	2	101	3.5e-21	75	pfam02910	Succ_DH_flav_C	129
637865123	189	100	44	161	69	124	1.5e-06	27.6	pfam00156	Pribosyltran	125
637865124	280	100	20	111	2	77	1.2e-07	31.4	pfam02195	ParBc	90
637865125	180	100	8	102	1	95	2.6e-23	81.5	pfam04519	DUF583	95
637865126	137	100	31	125	1	95	1.9e-24	85.2	pfam04519	DUF583	95
637865127	291	100	24	101	2	78	1.2e-24	85.6	pfam12146	Hydrolase_4	79
637865130	270	100	7	182	2	184	4.2e-31	107.4	pfam00795	CN_hydrolase	184
637865132	311	100	176	259	3	82	2.0e-07	30.6	pfam00041	fn3	85
637865133	339	100	6	121	2	119	1.0e-26	93.2	pfam01118	Semialdhyde_dh	121
637865133	339	100	141	322	1	184	1.0e-34	119.6	pfam02774	Semialdhyde_dhC	184
637865134	298	100	3	223	1	236	2.6e-14	52.9	pfam01370	Epimerase	238
637865134	298	100	249	296	1	48	1.2e-19	69.2	pfam08338	DUF1731	48
637865135	489	100	232	277	2	38	3.6e-05	22.5	pfam02163	Peptidase_M50	193
637865135	489	100	269	381	82	158	7.1e-08	31.3	pfam02163	Peptidase_M50	193
637865136	256	100	46	245	29	150	7.1e-19	68	pfam00814	Peptidase_M22	268
637865137	561	100	10	552	3	193	1.6e-63	212.8	pfam02163	Peptidase_M50	193
637865137	561	100	117	168	23	52	3.8e-05	23.4	pfam00595	PDZ	81
637865137	561	100	305	360	25	60	5.3e-08	32.6	pfam00595	PDZ	81
637865138	407	100	21	146	1	129	6.0e-41	139.6	pfam02670	DXP_reductoisom	129
637865138	407	100	160	243	1	84	2.1e-38	129.7	pfam08436	DXP_redisom_C	84
637865139	281	100	13	278	3	257	1.0e-52	179	pfam01148	CTP_transf_1	259
637865140	251	100	25	240	1	222	1.2e-74	249.9	pfam01255	Prenyltransf	223
637865141	363	100	21	125	1	90	1.1e-15	57.1	pfam00069	Pkinase	260
637865141	363	100	172	360	93	251	1.1e-32	112.8	pfam00069	Pkinase	260
637865143	297	100	81	228	48	140	6.3e-09	35.1	pfam01695	IstB	178
637865144	387	100	2	229	2	240	1.8e-47	161.6	pfam00696	AA_kinase	243
637865145	88	100	7	62	1	56	4.9e-14	51.5	pfam01192	RNA_pol_Rpb6	57
637865148	97	100	3	95	1	93	4.7e-34	115.9	pfam00166	Cpn10	93
637865149	547	100	23	525	1	488	6.6e-126	420.4	pfam00118	Cpn60_TCP1	488
637865150	529	100	153	267	4	117	1.1e-08	34.8	pfam07607	DUF1570	128
637865151	498	100	129	237	6	117	7.2e-10	38.6	pfam07607	DUF1570	128
637865154	778	100	185	394	210	388	1.1e-11	43.3	pfam00577	Usher	783
637865154	778	100	515	758	570	781	1.7e-15	55.9	pfam00577	Usher	783
637865155	250	100	23	145	14	120	3.6e-12	45.8	pfam00345	Pili_assembly_N	122
637865156	160	100	96	157	1	60	1.3e-15	57.1	pfam05229	SCPU	60
637865157	165	100	106	162	1	60	2.6e-17	62.5	pfam05229	SCPU	60
637865158	205	100	30	196	2	153	1.1e-30	106.6	pfam00160	Pro_isomerase	155
637865159	137	100	47	137	60	126	1.7e-11	44	pfam01741	MscL	128
637865160	245	100	1	224	9	227	5.8e-52	176	pfam00230	MIP	227
637865161	148	100	16	148	10	126	1.5e-34	118.5	pfam01741	MscL	128
637865162	216	100	60	158	1	94	9.1e-18	64.2	pfam08241	Methyltransf_11	95
637865164	1338	100	269	373	2	77	4.3e-10	39.4	pfam01841	Transglut_core	113
637865166	226	100	46	181	1	120	2.1e-20	72.8	pfam00730	HhH-GPD	121
637865166	226	100	111	140	2	28	2.1e-08	33	pfam00633	HHH	30
637865167	284	100	9	122	2	100	1.3e-15	57.2	pfam01066	CDP-OH_P_transf	102
637865168	195	100	33	173	3	142	1.5e-39	134.7	pfam04608	PgpA	143
637865169	408	100	4	170	2	143	2.4e-33	114.2	pfam00994	MoCF_biosynth	144
637865169	408	100	253	407	2	154	7.4e-56	187.5	pfam02464	CinA	155
637865172	316	100	1	302	20	318	0.0e+00	507.5	pfam00154	RecA	323
637865173	190	100	13	164	5	140	8.5e-19	67.5	pfam00239	Resolvase	141
637865178	226	100	1	117	91	203	2.7e-51	173.3	pfam01078	Mg_chelatase	207
637865182	144	100	92	141	7	50	1.2e-08	34.2	pfam01844	HNH	52
637865183	599	100	24	369	1	221	3.9e-41	140.7	pfam01555	N6_N4_Mtase	231
637865183	599	100	419	501	18	90	6.4e-06	25.8	pfam04471	Mrr_cat	100
637865186	226	100	47	221	1	147	1.6e-31	108.4	pfam03167	UDG	150
637865188	195	100	14	144	1	119	3.9e-06	27	pfam08477	Miro	119
637865189	159	100	14	105	5	91	2.1e-16	58.9	pfam03259	Robl_LC7	91
637865190	198	100	38	78	3	41	2.4e-16	58.5	pfam02132	RecR	41
637865190	198	100	80	172	3	93	1.4e-11	44	pfam01751	Toprim	96
637865191	103	100	7	99	1	93	1.9e-32	110.6	pfam02575	DUF149	93
637865192	606	100	41	178	2	125	4.7e-13	49.1	pfam00004	AAA	130
637865192	606	100	233	372	4	140	6.4e-18	64.5	pfam12169	DNA_pol3_gamma3	143
637865195	160	100	1	101	4	101	1.6e-25	88.3	pfam00383	dCMP_cyt_deam_1	102
637865197	589	100	242	401	2	163	2.1e-12	47.1	pfam04055	Radical_SAM	166
637865198	311	100	150	203	1	42	2.7e-07	30	pfam01323	DSBA	193
637865198	311	100	190	297	100	192	5.9e-13	48.4	pfam01323	DSBA	193
637865200	347	100	1	336	11	378	1.5e-92	309.9	pfam01142	TruD	378
637865201	306	100	169	305	9	152	1.2e-16	60.8	pfam01590	GAF	154
637865202	412	100	308	402	8	97	4.1e-16	58.8	pfam00691	OmpA	97
637865203	88	100	33	82	2	47	2.2e-09	36.9	pfam04226	Transgly_assoc	48
637865205	334	100	122	190	4	69	1.1e-15	56.8	pfam08308	PEGA	71
637865206	450	100	9	271	1	249	5.1e-45	153.3	pfam00069	Pkinase	260
637865207	334	100	42	105	2	68	1.9e-13	49.9	pfam00498	FHA	68
637865208	492	100	144	311	3	167	2.1e-64	215.6	pfam00158	Sigma54_activat	168
637865208	492	100	442	482	1	42	5.6e-09	35.1	pfam02954	HTH_8	42
637865210	231	100	75	215	15	128	2.7e-22	78.7	pfam00359	PTS_EIIA_2	142
637865211	665	100	128	409	4	266	4.1e-49	166.9	pfam00361	Oxidored_q1	270
637865212	654	100	121	402	2	266	6.2e-47	159.8	pfam00361	Oxidored_q1	270
637865213	302	100	1	301	27	287	9.6e-09	34.4	pfam00146	NADHdh	311
637865215	476	100	111	389	1	268	1.0e-38	132.8	pfam00361	Oxidored_q1	270
637865216	521	100	44	140	8	92	5.0e-09	36	pfam00329	Complex1_30kDa	103
637865216	521	100	278	452	1	164	3.1e-16	58.8	pfam00346	Complex1_49kDa	272
637865217	256	100	64	87	2	24	6.4e-07	28.4	pfam00037	Fer4	24
637865217	256	100	137	251	1	130	1.3e-25	89.1	pfam01058	Oxidored_q6	131
637865218	110	100	30	90	2	60	5.2e-18	63.9	pfam04024	PspC	61
637865219	212	100	47	142	1	94	3.9e-11	42.9	pfam08241	Methyltransf_11	95
637865220	162	100	46	133	30	82	5.8e-15	54.7	pfam00583	Acetyltransf_1	83
637865221	491	100	164	381	4	202	5.3e-11	41.9	pfam04095	NAPRTase	245
637865222	945	100	57	414	2	315	1.3e-89	300.4	pfam00330	Aconitase	465
637865222	945	100	465	613	333	465	2.6e-40	138	pfam00330	Aconitase	465
637865222	945	100	740	870	2	130	1.5e-38	131.5	pfam00694	Aconitase_C	131
637865225	415	100	8	397	3	379	1.4e-63	214.4	pfam00999	Na_H_Exchanger	383
637865227	443	100	44	424	1	356	6.4e-101	337.3	pfam00285	Citrate_synt	356
637865228	406	100	252	352	2	96	2.4e-20	72	pfam01551	Peptidase_M23	96
637865229	115	100	4	107	15	94	1.7e-05	24.6	pfam02635	DrsE	119
637865230	408	100	110	176	8	65	4.7e-09	35.9	pfam00575	S1	74
637865230	408	100	193	268	2	66	4.4e-20	71.2	pfam00575	S1	74
637865230	408	100	298	368	2	73	6.7e-13	48.2	pfam00575	S1	74
637865232	554	100	121	228	2	83	5.0e-11	42.2	pfam00128	Alpha-amylase	316
637865233	596	100	17	592	2	586	0.0e+00	869.2	pfam00821	PEPCK	587
637865234	249	100	1	169	1	161	3.5e-18	65.5	pfam05742	DUF833	273
637865235	111	100	18	105	6	89	8.1e-25	86.7	pfam06155	DUF971	89
637865237	163	100	15	82	2	67	3.7e-29	100	pfam01668	SmpB	68
637865238	289	100	4	288	8	277	6.4e-91	303.6	pfam02569	Pantoate_ligase	280
637865239	305	100	9	273	1	260	7.7e-113	375.6	pfam02548	Pantoate_transf	261
637865240	215	100	57	197	2	139	3.3e-23	81.9	pfam01712	dNK	146
637865242	284	100	16	283	3	255	5.0e-48	163	pfam00398	RrnaAD	262
637865243	108	100	51	96	4	43	3.0e-08	32.5	pfam03779	SPW	51
637865244	334	100	24	310	2	267	1.3e-99	332.7	pfam00814	Peptidase_M22	268
637865245	718	100	6	118	1	112	7.5e-26	90	pfam00072	Response_reg	112
637865246	611	100	402	470	1	63	6.0e-16	57.6	pfam00226	DnaJ	64
637865247	313	100	4	138	4	110	1.2e-06	27.6	pfam00781	DAGK_cat	129
637865248	256	100	4	247	19	257	7.1e-14	51.4	pfam00481	PP2C	257
637865249	345	100	5	241	2	246	6.8e-25	87.4	pfam00483	NTP_transferase	248
637865250	397	100	1	380	1	365	5.9e-29	100.7	pfam03825	Nuc_H_symport	400
637865251	200	100	13	184	4	165	3.7e-21	75.8	pfam00929	Exonuc_X-T	165
637865252	603	100	37	119	14	87	2.3e-09	36.5	pfam00027	cNMP_binding	91
637865252	603	100	152	198	1	34	4.9e-05	22.5	pfam00571	CBS	57
637865252	603	100	214	268	2	54	1.4e-05	24.3	pfam00571	CBS	57
637865252	603	100	292	454	1	160	8.0e-53	177.9	pfam03445	DUF294	169
637865252	603	100	460	599	2	145	4.7e-37	126.5	pfam10335	DUF294_C	145
637865253	582	100	33	325	1	260	7.7e-33	113.3	pfam00474	SSF	406
637865253	582	100	370	494	289	406	5.6e-17	61.1	pfam00474	SSF	406
637865255	563	100	28	252	3	210	2.5e-29	101.8	pfam00083	Sugar_tr	451
637865255	563	100	438	562	338	443	5.3e-05	21.6	pfam00083	Sugar_tr	451
637865256	469	100	17	273	2	250	2.2e-33	115.1	pfam00069	Pkinase	260
637865256	469	100	325	464	7	140	1.5e-14	54	pfam00582	Usp	140
637865257	250	100	3	158	1	200	4.7e-07	29	pfam00149	Metallophos	200
637865259	114	100	22	111	2	90	1.8e-28	97.7	pfam04341	DUF485	91
637865260	541	100	61	462	1	406	1.2e-96	323.5	pfam00474	SSF	406
637865261	559	100	192	261	2	68	1.7e-10	40.6	pfam00672	HAMP	70
637865261	559	100	311	500	3	212	9.6e-38	129.5	pfam00015	MCPsignal	213
637865262	348	100	27	276	2	229	2.8e-27	95.7	pfam01636	APH	238
637865263	459	100	7	302	3	296	6.1e-64	215.7	pfam00291	PALP	297
637865263	459	100	335	394	3	55	4.3e-11	41.9	pfam00571	CBS	57
637865263	459	100	413	456	12	55	6.8e-04	18.9	pfam00571	CBS	57
637865264	390	100	11	385	1	385	0.0e+00	519.4	pfam01053	Cys_Met_Meta_PP	386
637865266	408	100	11	363	2	353	4.1e-23	81.4	pfam07690	MFS_1	353
637865267	489	100	13	398	1	352	2.9e-52	177.2	pfam07690	MFS_1	353
637865268	76	100	1	68	7	59	5.2e-16	57.9	pfam11127	DUF2892	66
637865272	692	100	22	245	1	224	3.6e-60	202.6	pfam12439	GDE_N	224
637865272	692	100	291	667	14	370	7.3e-126	419.5	pfam06202	GDE_C	370
637865273	636	100	20	109	3	73	1.3e-07	31.2	pfam02922	CBM_48	84
637865273	636	100	140	236	12	83	3.5e-11	42.7	pfam00128	Alpha-amylase	316
637865273	636	100	502	623	2	114	2.0e-20	72.2	pfam11941	DUF3459	115
637865275	526	100	37	131	3	95	7.7e-26	89.5	pfam08269	Cache_2	95
637865275	526	100	194	263	2	69	4.1e-09	36.1	pfam00672	HAMP	70
637865275	526	100	312	497	19	184	4.4e-30	104.4	pfam00015	MCPsignal	213
637865276	354	100	4	343	2	337	4.0e-69	232.8	pfam00724	Oxidored_FMN	341
637865277	763	100	271	719	2	437	1.2e-37	129.3	pfam00115	COX1	447
637865278	283	100	50	259	13	194	5.4e-14	52	pfam00753	Lactamase_B	194
637865279	389	100	101	387	88	283	1.6e-14	53.1	pfam10672	Methyltrans_SAM	286
637865280	714	100	39	124	3	88	5.5e-09	35.3	pfam00027	cNMP_binding	91
637865280	714	100	449	569	1	118	1.5e-12	47.1	pfam00485	PRK	194
637865281	592	100	51	162	2	110	6.1e-16	58.1	pfam08448	PAS_4	110
637865281	592	100	189	336	1	154	3.3e-12	46.4	pfam01590	GAF	154
637865281	592	100	351	424	2	66	5.5e-14	51.5	pfam00512	HisKA	68
637865281	592	100	468	576	2	110	1.7e-27	95	pfam02518	HATPase_c	111
637865282	220	100	15	219	6	204	1.5e-34	118.5	pfam01596	Methyltransf_3	205
637865283	340	100	1	337	15	320	3.2e-63	213.1	pfam00152	tRNA-synt_2	323
637865285	613	100	150	255	12	112	3.7e-14	52.1	pfam00989	PAS	113
637865285	613	100	270	377	4	112	5.1e-12	45.2	pfam00989	PAS	113
637865285	613	100	395	459	2	67	6.8e-14	51.3	pfam00512	HisKA	68
637865285	613	100	501	610	2	110	5.9e-22	77.1	pfam02518	HATPase_c	111
637865286	484	100	18	128	1	109	5.7e-27	93.6	pfam00072	Response_reg	112
637865286	484	100	156	323	1	168	8.5e-65	217	pfam00158	Sigma54_activat	168
637865286	484	100	419	460	1	42	3.4e-11	42.1	pfam02954	HTH_8	42
637865287	446	100	6	436	1	434	0.0e+00	529.3	pfam01654	Bac_Ubq_Cox	436
637865288	349	100	2	328	1	328	2.2e-116	388.3	pfam02322	Cyto_ox_2	328
637865289	286	100	61	276	2	230	5.0e-21	75	pfam00561	Abhydrolase_1	231
637865290	262	100	49	142	1	94	1.6e-20	73	pfam08241	Methyltransf_11	95
637865292	232	100	69	137	2	68	1.0e-11	43.9	pfam04542	Sigma70_r2	71
637865292	232	100	165	217	3	52	8.5e-14	50.4	pfam08281	Sigma70_r4_2	54
637865293	206	100	120	195	19	83	1.8e-10	40.3	pfam02922	CBM_48	84
637865297	591	100	20	293	4	252	5.7e-39	133.5	pfam00069	Pkinase	260
637865297	591	100	437	509	1	54	5.0e-07	29.1	pfam08308	PEGA	71
637865297	591	100	510	576	2	47	1.2e-08	34.2	pfam08308	PEGA	71
637865298	245	100	22	87	1	68	2.0e-15	56.2	pfam00498	FHA	68
637865299	262	100	15	182	5	169	1.6e-32	111.8	pfam00378	ECH	170
637865300	70	100	1	69	12	73	1.8e-19	68.8	pfam00364	Biotin_lipoyl	74
637865301	157	100	55	139	15	75	3.1e-06	26.9	pfam03061	4HBT	79
637865302	280	100	4	105	1	97	4.1e-12	45.6	pfam07238	PilZ	102
637865302	280	100	118	237	1	111	1.4e-14	53.7	pfam00072	Response_reg	112
637865303	285	100	35	202	2	165	3.5e-40	137.3	pfam00106	adh_short	167
637865304	542	100	333	348	2	16	3.9e-01	10.7	pfam02412	TSP_3	16
637865304	542	100	362	377	1	16	6.0e-04	19.5	pfam02412	TSP_3	16
637865304	542	100	390	405	1	16	8.1e-03	16	pfam02412	TSP_3	16
637865304	542	100	435	531	1	97	4.7e-23	81	pfam00691	OmpA	97
637865305	451	100	72	412	4	296	9.1e-40	136.3	pfam00291	PALP	297
637865306	321	100	17	245	13	216	3.1e-22	78.9	pfam09084	NMT1	216
637865307	269	100	91	265	2	179	6.7e-26	90.6	pfam00528	BPD_transp_1	185
637865308	271	100	56	172	1	117	5.6e-21	74.8	pfam00005	ABC_tran	118
637865310	195	100	43	104	2	54	5.6e-20	70.6	pfam04879	Molybdop_Fe4S4	55
637865310	195	100	107	184	1	40	4.5e-05	22	pfam00384	Molybdopterin	432
637865311	828	100	4	393	101	381	2.0e-18	66	pfam00384	Molybdopterin	432
637865311	828	100	698	817	3	108	4.5e-14	51.8	pfam01568	Molydop_binding	109
637865312	291	100	243	287	1	43	4.4e-20	70.5	pfam09163	Form-deh_trans	44
637865313	216	100	14	192	1	188	2.2e-25	88.8	pfam00033	Cytochrom_B_N	188
637865314	284	100	4	281	7	292	4.0e-75	252.9	pfam04216	FdhE	293
637865317	273	100	7	186	1	166	3.3e-21	75.6	pfam00106	adh_short	167
637865318	144	100	1	38	1	27	1.5e-06	27.5	pfam02381	MraZ	72
637865318	144	100	77	139	3	55	1.4e-11	43.6	pfam02381	MraZ	72
637865320	310	100	4	309	2	309	9.1e-101	336.8	pfam01795	Methyltransf_5	310
637865322	675	100	59	214	3	173	4.7e-24	85.1	pfam03717	PBP_dimer	177
637865322	675	100	255	563	1	303	1.9e-70	236.9	pfam00905	Transpeptidase	304
637865322	675	100	618	673	1	62	1.0e-10	40.7	pfam03793	PASTA	63
637865323	504	100	29	102	1	74	4.4e-12	45.3	pfam01225	Mur_ligase	76
637865323	504	100	114	317	1	188	4.6e-46	156.9	pfam08245	Mur_ligase_M	188
637865323	504	100	337	421	2	90	6.2e-18	64.3	pfam02875	Mur_ligase_C	91
637865324	468	100	30	107	2	75	1.4e-13	50.1	pfam01225	Mur_ligase	76
637865324	468	100	117	307	1	188	2.8e-40	138	pfam08245	Mur_ligase_M	188
637865324	468	100	327	420	3	88	2.3e-13	49.6	pfam02875	Mur_ligase_C	91
637865325	380	100	99	305	2	158	9.2e-34	116.2	pfam00953	Glycos_transf_4	159
637865326	462	100	116	300	1	188	6.0e-40	137	pfam08245	Mur_ligase_M	188
637865326	462	100	320	402	2	56	4.9e-06	26.1	pfam02875	Mur_ligase_C	91
637865327	409	100	24	378	3	356	8.5e-97	323.8	pfam01098	FTSW_RODA_SPOVE	359
637865328	383	100	3	143	2	137	3.7e-27	94.4	pfam03033	Glyco_transf_28	139
637865328	383	100	183	354	2	165	5.1e-38	130	pfam04101	Glyco_tran_28_C	167
637865329	458	100	10	109	1	76	2.6e-20	71.7	pfam01225	Mur_ligase	76
637865329	458	100	113	292	1	187	1.2e-28	100.1	pfam08245	Mur_ligase_M	188
637865329	458	100	312	398	1	90	9.1e-22	76.6	pfam02875	Mur_ligase_C	91
637865330	329	100	33	160	2	132	4.2e-19	68	pfam01565	FAD_binding_4	138
637865330	329	100	195	296	8	105	1.6e-31	107.8	pfam02873	MurB_C	105
637865331	308	100	7	56	1	43	2.7e-11	43.4	pfam01820	Dala_Dala_lig_N	117
637865331	308	100	48	90	83	117	5.3e-12	45.7	pfam01820	Dala_Dala_lig_N	117
637865331	308	100	107	302	2	202	1.1e-52	178.1	pfam07478	Dala_Dala_lig_C	203
637865332	384	100	87	128	1	40	1.8e-08	33.4	pfam09699	Paired_CXXCH_1	41
637865332	384	100	136	175	1	38	6.2e-10	38.1	pfam09699	Paired_CXXCH_1	41
637865332	384	100	184	225	1	39	1.9e-12	46.1	pfam09699	Paired_CXXCH_1	41
637865332	384	100	247	298	1	38	3.6e-13	48.4	pfam09699	Paired_CXXCH_1	41
637865333	293	100	55	123	2	69	4.2e-16	58.4	pfam08478	POTRA_1	69
637865333	293	100	126	253	6	116	8.7e-16	57.8	pfam03799	FtsQ	117
637865334	410	100	8	194	2	172	1.3e-42	145.3	pfam02491	FtsA	172
637865334	410	100	204	373	1	172	1.7e-45	154.7	pfam02491	FtsA	172
637865335	405	100	12	184	1	215	1.6e-31	109.5	pfam00091	Tubulin	216
637865335	405	100	221	318	1	96	1.8e-34	117.3	pfam12327	FtsZ_C	97
637865337	332	100	26	324	21	242	9.8e-19	67.4	pfam00756	Esterase	252
637865341	905	100	8	587	1	550	0.0e+00	665.4	pfam01411	tRNA-synt_2c	551
637865341	905	100	684	726	1	44	6.1e-16	57.7	pfam07973	tRNA_SAD	44
637865341	905	100	828	898	2	67	1.2e-15	56.6	pfam02272	DHHA1	68
637865342	201	100	9	201	11	196	5.0e-40	136.3	pfam02390	Methyltransf_4	197
637865344	222	100	45	173	1	117	5.9e-21	74.7	pfam00005	ABC_tran	118
637865345	429	100	249	424	11	175	1.6e-19	69.6	pfam02687	FtsX	175
637865346	572	100	203	308	15	110	2.1e-17	62.4	pfam01464	SLT	121
637865346	572	100	371	395	12	31	6.8e-02	12.7	pfam01476	LysM	44
637865346	572	100	432	475	1	44	5.9e-12	44.9	pfam01476	LysM	44
637865346	572	100	523	568	2	43	1.4e-11	43.7	pfam01476	LysM	44
637865347	352	100	13	331	2	303	1.5e-83	279.8	pfam01207	Dus	310
637865348	102	100	56	97	2	41	9.0e-14	50.4	pfam02954	HTH_8	42
637865349	289	100	6	283	8	317	7.9e-34	116.7	pfam02535	Zip	319
637865350	453	100	51	360	21	287	2.6e-59	200.3	pfam04107	GCS2	290
637865351	179	100	100	156	4	56	3.5e-06	25.9	pfam00196	GerE	58
637865353	1072	100	183	261	3	80	5.1e-09	35.8	pfam00595	PDZ	81
637865353	1072	100	291	466	1	165	6.5e-48	161.9	pfam03572	Peptidase_S41	167
637865353	1072	100	878	932	3	50	1.3e-04	21.1	pfam06347	SH3_4	55
637865356	234	100	10	149	1	136	6.3e-49	164.9	pfam06508	ExsB	137
637865357	93	100	3	92	13	86	3.4e-09	36.3	pfam09650	PHA_gran_rgn	87
637865360	628	100	122	233	48	139	2.8e-06	26.3	pfam02384	N6_Mtase	311
637865362	160	100	41	134	30	80	1.4e-04	21.6	pfam04140	ICMT	94
637865363	152	100	18	138	2	117	4.0e-27	94.2	pfam01475	FUR	120
637865364	737	100	85	463	1	383	1.1e-78	264.3	pfam02113	Peptidase_S13	383
637865365	163	100	2	107	1	104	2.5e-40	136.2	pfam00436	SSB	104
637865368	226	100	6	189	1	188	6.0e-18	65.3	pfam00702	Hydrolase	192
637865370	163	100	30	160	1	122	1.2e-24	86.4	pfam08327	AHSA1	123
637865371	1442	100	73	236	94	242	3.4e-11	42.5	pfam01869	BcrAD_BadFG	268
637865371	1442	100	308	567	1	267	9.3e-21	73.8	pfam01869	BcrAD_BadFG	268
637865371	1442	100	678	900	1	220	9.9e-37	126.2	pfam09989	DUF2229	221
